timestamp,type,url_or_host,status,http_code_or_port,ms,filepath_or_note,sha256_or_note,note
2025-10-29T12:27:40Z,crt_check,https://crt.eidpki.ee/ESTEID2025.crt,fail,403,178,,,
2025-10-29T12:27:40Z,crt_download,https://crt.eidpki.ee/ESTEID2025.crt,ok,200,178,./artifacts/crt/20251029T122740Z-ESTEID2025.crt,30eba818e427a442bad8f5b218b6b73cc5445d2170e94b8d36b230c006498ac7,
2025-10-29T12:27:41Z,crl_check,https://crl.eidpki.ee/EEGovCA2025.crl,fail,403,312,,,
2025-10-29T12:27:41Z,crl_download,https://crl.eidpki.ee/EEGovCA2025.crl,ok,200,312,./artifacts/crl/20251029T122740Z-EEGovCA2025.crl,21714a140f85bff62571ff5a8dad672e12baa862316503f60a2c829c563f0435,
2025-10-29T12:27:41Z,crl_check,https://crl.eidpki.ee/ESTEID2025.crl,fail,403,181,,,
2025-10-29T12:27:41Z,crl_download,https://crl.eidpki.ee/ESTEID2025.crl,ok,200,181,./artifacts/crl/20251029T122741Z-ESTEID2025.crl,6b3e0a3f392950e10e654b23aa7404f9f7762b40a6cc6074be7d995bbe0ab96e,
2025-10-29T12:27:42Z,ocsp_http_check,https://ocsp.eidpki.ee,fail,403,287,,,
2025-10-29T12:27:42Z,ocsp_status,https://ocsp.eidpki.ee,ok,200,0,,49d4927a3ab36327486c1c570850dd784e0677c9304768c3ebc7cf920a6c02ac,revoked
2025-10-29T12:27:42Z,ldap_port,ldap.eidpki.ee,389,ok,85,
2025-10-29T12:27:42Z,ldap_port,ldap.eidpki.ee,636,ok,70,
2025-10-29T12:27:42Z,ldap_search,ldap://ldap.eidpki.ee,ok,LDAP,192,found
2025-10-29T12:27:42Z,ldap_search,ldaps://ldap.eidpki.ee,ok,LDAPS,275,found
2025-10-29T12:30:49Z,pdf_check,https://repository.eidpki.ee/static/Root%20CP_V%201.1%20-%20signed%2030.05.2025.pdf,ok,200,157,,,
2025-10-29T12:30:50Z,pdf_download,https://repository.eidpki.ee/static/Root%20CP_V%201.1%20-%20signed%2030.05.2025.pdf,ok,200,157,./artifacts/pdf/20251029T123049Z-Root%20CP_V%201.1%20-%20signed%2030.05.2025.pdf,a2035b39867fa858169a5e402b7aa4d2d88eceef73850caee0c27a93d8769258,
2025-10-29T12:30:50Z,pdf_check,https://repository.eidpki.ee/static/Root%20CP_V%201.1%20-%20signed%2030.05.2025.pdf,ok,200,163,,,
2025-10-29T12:30:51Z,pdf_download,https://repository.eidpki.ee/static/Root%20CP_V%201.1%20-%20signed%2030.05.2025.pdf,ok,200,163,./artifacts/pdf/20251029T123050Z-Root%20CP_V%201.1%20-%20signed%2030.05.2025.pdf,a2035b39867fa858169a5e402b7aa4d2d88eceef73850caee0c27a93d8769258,
2025-10-29T12:30:51Z,pdf_check,https://repository.eidpki.ee/static/2025%2010%2003%20-%20ZE%20CPS-ID1-ROOT-CA%20v1.3%20-%20Approved.pdf,ok,200,138,,,
